"dev_eui (S)","server_time (S)","bridge_dev_eui (S)","contact_class_score (S)","contact_class_score_diff (N)","contact_id (S)","contact_reported_atstamp (N)","contact_type (S)","counter (S)","current_msg_atstamp (N)","data_type (S)","delay (N)","message (S)","message_sent_at (S)","network (S)","port (N)"
"1677912DF5CC","2021-04-05T18:42:31.791Z","277ACAC128203005","0","26","481F","1140617","2","57","1140648","0e","113","711677912df5cc0e001167a80011678001ba160100116780481f9302001167809328930200116780012d5b0200116789012d760200116789481f1a02ffffff","2021-04-05T18:44:55.791Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:42:32.244Z","277ACAC128203005","0","147","01BA","1140617","2","43","1140649","0e","43","2b1677912df5cc0e001167a90011678901ba930200116792012d93020011679201ba930200116792481f93020011679c012d33020011679c01ba1601ffffff","2021-04-05T18:43:47.244Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:42:40.310Z","277ACAC128203005","0","147","481F","1140626","2","56","1140649","0e","108","6c1677912df5cc0e001167a90011678901ba930200116792012d93020011679201ba930200116792481f93020011679c012d33020011679c01ba1601ffffff","2021-04-05T18:44:51.310Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:42:41.244Z","277ACAC128203005","0","147","481F","1140626","2","43","1140649","0e","43","2b1677912df5cc0e001167a90011678901ba930200116792012d93020011679201ba930200116792481f93020011679c012d33020011679c01ba1601ffffff","2021-04-05T18:43:47.244Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:42:50.310Z","277ACAC128203005","0","22","01BA","1140636","1","56","1140649","0e","108","6c1677912df5cc0e001167a90011678901ba930200116792012d93020011679201ba930200116792481f93020011679c012d33020011679c01ba1601ffffff","2021-04-05T18:44:51.310Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:42:50.517Z","277ACAC128203005","0","118","9328","1140636","2","32","1140649","0e","0","001677912df5cc0e001167a90011679c481f93020011679c93287602001167a5481f1a02001167a5012d3502001167a501ba9302ffffffffffffffffffffff","2021-04-05T18:43:03.517Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:42:51.244Z","277ACAC128203005","0","22","01BA","1140636","1","43","1140649","0e","43","2b1677912df5cc0e001167a90011678901ba930200116792012d93020011679201ba930200116792481f93020011679c012d33020011679c01ba1601ffffff","2021-04-05T18:43:47.244Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:42:59.517Z","277ACAC128203005","0","147","01BA","1140645","2","32","1140649","0e","0","001677912df5cc0e001167a90011679c481f93020011679c93287602001167a5481f1a02001167a5012d3502001167a501ba9302ffffffffffffffffffffff","2021-04-05T18:43:03.517Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:43:09.319Z","277ACAC128203005","0","147","481F","1140657","2","24","1141671","0e","53","351677912df5cc0e00116ba7000b211193289302000b211101ba1a02001167b101ba9302001167b1012d9302001167b1481f9302001167bb93287602ffffff","2021-04-05T19:00:56.319Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:43:18.876Z","277ACAC128203005","0","147","481F","1140667","2","23","1141671","0e","49","311677912df5cc0e00116ba7001167bb01ba1601001167bb012d5d02001167bb481f9302001167c4012d1a02001167c401ba9302001167c4481f1a02ffffff","2021-04-05T19:00:51.876Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:43:19.319Z","277ACAC128203005","0","118","9328","1140667","2","24","1141671","0e","53","351677912df5cc0e00116ba7000b211193289302000b211101ba1a02001167b101ba9302001167b1012d9302001167b1481f9302001167bb93287602ffffff","2021-04-05T19:00:56.319Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:43:27.876Z","277ACAC128203005","0","26","481F","1140676","2","23","1141671","0e","49","311677912df5cc0e00116ba7001167bb01ba1601001167bb012d5d02001167bb481f9302001167c4012d1a02001167c401ba9302001167c4481f1a02ffffff","2021-04-05T19:00:51.876Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:43:36.417Z","277ACAC128203005","0","147","01BA","1140685","2","22","1141672","0e","44","2c1677912df5cc0e00116ba8001167cd012d9302001167cd481f9302001167cd01ba9302001167d7481f9302001167d701ba1601001167d793289302ffffff","2021-04-05T19:00:47.417Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:43:46.417Z","277ACAC128203005","0","147","9328","1140695","2","22","1141672","0e","44","2c1677912df5cc0e00116ba8001167cd012d9302001167cd481f9302001167cd01ba9302001167d7481f9302001167d701ba1601001167d793289302ffffff","2021-04-05T19:00:47.417Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:43:46.997Z","277ACAC128203005","0","51","012D","1140695","2","21","1141672","0e","39","271677912df5cc0e00116ba8001167d7012d3302001167e0012d1601001167e0481f1a02001167e093289302001167ea481f9302001167ea012d9302ffffff","2021-04-05T19:00:42.997Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:43:55.997Z","277ACAC128203005","0","147","9328","1140704","2","21","1141672","0e","39","271677912df5cc0e00116ba8001167d7012d3302001167e0012d1601001167e0481f1a02001167e093289302001167ea481f9302001167ea012d9302ffffff","2021-04-05T19:00:42.997Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:44:05.997Z","277ACAC128203005","0","147","012D","1140714","2","21","1141672","0e","39","271677912df5cc0e00116ba8001167d7012d3302001167e0012d1601001167e0481f1a02001167e093289302001167ea481f9302001167ea012d9302ffffff","2021-04-05T19:00:42.997Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:44:06.969Z","277ACAC128203005","0","147","9328","1140714","2","20","1141672","0e","34","221677912df5cc0e00116ba8001167ea01ba9302001167ea93289302001167f3012d1a02001167f3481f9302001167f393289302001167f301ba1601ffffff","2021-04-05T19:00:38.969Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:44:15.969Z","277ACAC128203005","0","22","01BA","1140723","1","20","1141672","0e","34","221677912df5cc0e00116ba8001167ea01ba9302001167ea93289302001167f3012d1a02001167f3481f9302001167f393289302001167f301ba1601ffffff","2021-04-05T19:00:38.969Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:44:24.115Z","277ACAC128203005","0","147","012D","1140732","2","19","1141673","0e","29","1d1677912df5cc0e00116ba9001167fc01ba9302001167fc481f1a02001167fc012d93020011680601ba760200116806481f93020011680f93285b02ffffff","2021-04-05T19:00:34.115Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:44:34.115Z","277ACAC128203005","0","147","481F","1140742","2","19","1141673","0e","29","1d1677912df5cc0e00116ba9001167fc01ba9302001167fc481f1a02001167fc012d93020011680601ba760200116806481f93020011680f93285b02ffffff","2021-04-05T19:00:34.115Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:44:43.115Z","277ACAC128203005","0","91","9328","1140751","2","19","1141673","0e","29","1d1677912df5cc0e00116ba9001167fc01ba9302001167fc481f1a02001167fc012d93020011680601ba760200116806481f93020011680f93285b02ffffff","2021-04-05T19:00:34.115Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:44:43.677Z","277ACAC128203005","0","22","012D","1140751","1","18","1141673","0e","24","181677912df5cc0e00116ba90011680f01ba16010011680f481f93020011680f012d160100116818481f1a020011681801ba930200116818012d9302ffffff","2021-04-05T19:00:29.677Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:44:52.677Z","277ACAC128203005","0","147","012D","1140760","2","18","1141673","0e","24","181677912df5cc0e00116ba90011680f01ba16010011680f481f93020011680f012d160100116818481f1a020011681801ba930200116818012d9302ffffff","2021-04-05T19:00:29.677Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:45:02.632Z","277ACAC128203005","0","147","481F","1140770","2","17","1141674","0e","19","131677912df5cc0e00116baa00116822012d93020011682201ba930200116822481f93020011682b01ba16010011682b932893020011682b481f9302ffffff","2021-04-05T19:00:25.632Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:45:11.216Z","277ACAC128203005","0","26","012D","1140779","2","16","1141674","0e","15","0f1677912df5cc0e00116baa0011682b012d1a0200116834012d930200116834481f1a020011683401ba93020011683e481f93020011683e01ba7602ffffff","2021-04-05T19:00:21.216Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:45:11.632Z","277ACAC128203005","0","147","481F","1140779","2","17","1141674","0e","19","131677912df5cc0e00116baa00116822012d93020011682201ba930200116822481f93020011682b01ba16010011682b932893020011682b481f9302ffffff","2021-04-05T19:00:25.632Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:45:20.216Z","277ACAC128203005","0","147","01BA","1140788","2","16","1141674","0e","15","0f1677912df5cc0e00116baa0011682b012d1a0200116834012d930200116834481f1a020011683401ba93020011683e481f93020011683e01ba7602ffffff","2021-04-05T19:00:21.216Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:45:29.335Z","277ACAC128203005","0","147","012D","1140798","2","15","1141675","0e","10","0a1677912df5cc0e00116bab0011683e012d9302001168479328930200116847481f93020011684701ba160100116847012d930200116850481f1a02ffffff","2021-04-05T19:00:16.335Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:45:30.216Z","277ACAC128203005","0","118","01BA","1140798","2","16","1141674","0e","15","0f1677912df5cc0e00116baa0011682b012d1a0200116834012d930200116834481f1a020011683401ba93020011683e481f93020011683e01ba7602ffffff","2021-04-05T19:00:21.216Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:45:38.335Z","277ACAC128203005","0","147","012D","1140807","2","15","1141675","0e","10","0a1677912df5cc0e00116bab0011683e012d9302001168479328930200116847481f93020011684701ba160100116847012d930200116850481f1a02ffffff","2021-04-05T19:00:16.335Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:45:47.335Z","277ACAC128203005","0","26","481F","1140816","2","15","1141675","0e","10","0a1677912df5cc0e00116bab0011683e012d9302001168479328930200116847481f93020011684701ba160100116847012d930200116850481f1a02ffffff","2021-04-05T19:00:16.335Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:45:48.672Z","277ACAC128203005","0","51","012D","1140816","2","14","1141675","0e","4","041677912df5cc0e00116bab0011685001ba760200116850012d33020011685a012d93020011685a932893020011685a01ba76020011685a481f9302ffffff","2021-04-05T19:00:11.672Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:45:58.672Z","277ACAC128203005","0","147","481F","1140826","2","14","1141675","0e","4","041677912df5cc0e00116bab0011685001ba760200116850012d33020011685a012d93020011685a932893020011685a01ba76020011685a481f9302ffffff","2021-04-05T19:00:11.672Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:46:21.497Z","277ACAC128203005","0","51","01BA","1140845","2","14","1141730","0e","236","ec1677912df5cc0e00116be20011686d01ba330200116876012d93020011687601ba760200116876481f93020011687f481f93020011687f012d1601ffffff","2021-04-05T19:05:02.497Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:46:30.497Z","277ACAC128203005","0","147","481F","1140854","2","14","1141730","0e","236","ec1677912df5cc0e00116be20011686d01ba330200116876012d93020011687601ba760200116876481f93020011687f481f93020011687f012d1601ffffff","2021-04-05T19:05:02.497Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:46:34.531Z","277ACAC128203005","0","22","01BA","1140863","1","26","1141731","0e","0","001677912df5cc0e00116be30011687f932893020011687f01ba160100116889481f1a0200116889012d5d020011688901ba93020011689201ba9302ffffff","2021-04-05T19:01:02.531Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:46:39.497Z","277ACAC128203005","0","22","012D","1140863","1","14","1141730","0e","236","ec1677912df5cc0e00116be20011686d01ba330200116876012d93020011687601ba760200116876481f93020011687f481f93020011687f012d1601ffffff","2021-04-05T19:05:02.497Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:46:44.531Z","277ACAC128203005","0","147","01BA","1140873","2","26","1141731","0e","0","001677912df5cc0e00116be30011687f932893020011687f01ba160100116889481f1a0200116889012d5d020011688901ba93020011689201ba9302ffffff","2021-04-05T19:01:02.531Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:46:53.531Z","277ACAC128203005","0","147","01BA","1140882","2","26","1141731","0e","0","001677912df5cc0e00116be30011687f932893020011687f01ba160100116889481f1a0200116889012d5d020011688901ba93020011689201ba9302ffffff","2021-04-05T19:01:02.531Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:46:54.717Z","277ACAC128203005","0","147","012D","1140882","2","13","1141731","0e","230","e61677912df5cc0e00116be300116892481f930200116892012d93020011689b01ba16010011689b932893020011689b481f9302001168a5481f1a02ffffff","2021-04-05T19:04:53.717Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:47:03.717Z","277ACAC128203005","0","147","481F","1140891","2","13","1141731","0e","230","e61677912df5cc0e00116be300116892481f930200116892012d93020011689b01ba16010011689b932893020011689b481f9302001168a5481f1a02ffffff","2021-04-05T19:04:53.717Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:47:12.295Z","277ACAC128203005","0","147","01BA","1140901","2","12","1141732","0e","226","e21677912df5cc0e00116be4001168a501ba9302001168ae01ba5b02001168ae481f9302001168b7481f9302001168b793289302001168b701ba1601ffffff","2021-04-05T19:04:49.295Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:47:13.717Z","277ACAC128203005","0","26","481F","1140901","2","13","1141731","0e","230","e61677912df5cc0e00116be300116892481f930200116892012d93020011689b01ba16010011689b932893020011689b481f9302001168a5481f1a02ffffff","2021-04-05T19:04:53.717Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:47:21.295Z","277ACAC128203005","0","147","481F","1140910","2","12","1141732","0e","226","e21677912df5cc0e00116be4001168a501ba9302001168ae01ba5b02001168ae481f9302001168b7481f9302001168b793289302001168b701ba1601ffffff","2021-04-05T19:04:49.295Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:47:30.295Z","277ACAC128203005","0","22","01BA","1140919","1","12","1141732","0e","226","e21677912df5cc0e00116be4001168a501ba9302001168ae01ba5b02001168ae481f9302001168b7481f9302001168b793289302001168b701ba1601ffffff","2021-04-05T19:04:49.295Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:47:40.836Z","277ACAC128203005","0","147","01BA","1140929","2","11","1141732","0e","221","dd1677912df5cc0e00116be4001168c1481f1a02001168c101ba9302001168ca01ba9302001168ca481f9302001168d301ba1601001168d3481f9302ffffff","2021-04-05T19:04:44.836Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:47:49.836Z","277ACAC128203005","0","147","481F","1140938","2","11","1141732","0e","221","dd1677912df5cc0e00116be4001168c1481f1a02001168c101ba9302001168ca01ba9302001168ca481f9302001168d301ba1601001168d3481f9302ffffff","2021-04-05T19:04:44.836Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:47:58.836Z","277ACAC128203005","0","147","481F","1140947","2","11","1141732","0e","221","dd1677912df5cc0e00116be4001168c1481f1a02001168c101ba9302001168ca01ba9302001168ca481f9302001168d301ba1601001168d3481f9302ffffff","2021-04-05T19:04:44.836Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:47:59.295Z","277ACAC128203005","0","147","9328","1140947","2","27","1141732","0e","0","001677912df5cc0e00116be4001168d393289302001168dd481f1a02001168dd01ba9302001168e601ba9302001168e6481f9302001168ef01ba1601ffffff","2021-04-05T19:01:04.295Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:48:09.295Z","277ACAC128203005","0","147","01BA","1140957","2","27","1141732","0e","0","001677912df5cc0e00116be4001168d393289302001168dd481f1a02001168dd01ba9302001168e601ba9302001168e6481f9302001168ef01ba1601ffffff","2021-04-05T19:01:04.295Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:48:18.295Z","277ACAC128203005","0","147","481F","1140966","2","27","1141732","0e","0","001677912df5cc0e00116be4001168d393289302001168dd481f1a02001168dd01ba9302001168e601ba9302001168e6481f9302001168ef01ba1601ffffff","2021-04-05T19:01:04.295Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:48:27.295Z","277ACAC128203005","0","22","01BA","1140975","1","27","1141732","0e","0","001677912df5cc0e00116be4001168d393289302001168dd481f1a02001168dd01ba9302001168e601ba9302001168e6481f9302001168ef01ba1601ffffff","2021-04-05T19:01:04.295Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:48:35.436Z","277ACAC128203005","0","147","481F","1140975","2","10","1141733","0e","207","cf1677912df5cc0e00116be5001168ef93289302001168ef481f9302001168f9481f1a020011690201ba760200116902481f93020011690c01ba1601ffffff","2021-04-05T19:04:40.436Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:48:45.436Z","277ACAC128203005","0","26","481F","1140985","2","10","1141733","0e","207","cf1677912df5cc0e00116be5001168ef93289302001168ef481f9302001168f9481f1a020011690201ba760200116902481f93020011690c01ba1601ffffff","2021-04-05T19:04:40.436Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:48:54.436Z","277ACAC128203005","0","147","481F","1140994","2","10","1141733","0e","207","cf1677912df5cc0e00116be5001168ef93289302001168ef481f9302001168f9481f1a020011690201ba760200116902481f93020011690c01ba1601ffffff","2021-04-05T19:04:40.436Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:48:56.598Z","277ACAC128203005","0","147","481F","1141004","2","9","1141733","0e","202","ca1677912df5cc0e00116be50011690c932876020011690c481f930200116915481f1a020011691501ba93020011691e01ba93020011691e481f9302ffffff","2021-04-05T19:04:27.598Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:49:04.436Z","277ACAC128203005","0","22","01BA","1141004","1","10","1141733","0e","207","cf1677912df5cc0e00116be5001168ef93289302001168ef481f9302001168f9481f1a020011690201ba760200116902481f93020011690c01ba1601ffffff","2021-04-05T19:04:40.436Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:49:05.598Z","277ACAC128203005","0","147","01BA","1141013","2","9","1141733","0e","202","ca1677912df5cc0e00116be50011690c932876020011690c481f930200116915481f1a020011691501ba93020011691e01ba93020011691e481f9302ffffff","2021-04-05T19:04:27.598Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:49:14.598Z","277ACAC128203005","0","147","481F","1141022","2","9","1141733","0e","202","ca1677912df5cc0e00116be50011690c932876020011690c481f930200116915481f1a020011691501ba93020011691e01ba93020011691e481f9302ffffff","2021-04-05T19:04:27.598Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:49:23.917Z","277ACAC128203005","0","147","481F","1141032","2","34","1141734","0e","24","181677912df5cc0e00116be600116928932876020011692801ba160100116928481f930200116931481f1a020011693101ba93020011693a481f9302ffffff","2021-04-05T19:01:29.917Z","HELIUM","14"
