"dev_eui (S)","server_time (S)","bridge_dev_eui (S)","contact_class_score (S)","contact_class_score_diff (N)","contact_id (S)","contact_reported_atstamp (N)","contact_type (S)","counter (S)","current_msg_atstamp (N)","data_type (S)","delay (N)","message (S)","message_sent_at (S)","network (S)","port (N)"
"1677912DF5CC","2021-04-05T17:50:49.337Z","277ACAC128203005","0","147","481F","1137494","2","12","1137781","0e","3","031677912df5cc0e00115c7500115b4d012d330200115b4d9328330200115b56012d5b0200115b5601ba5b0200115b56481f930200115b60481f9302ffffff","2021-04-05T17:55:39.337Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:50:59.337Z","277ACAC128203005","0","147","481F","1137504","2","12","1137781","0e","3","031677912df5cc0e00115c7500115b4d012d330200115b4d9328330200115b56012d5b0200115b5601ba5b0200115b56481f930200115b60481f9302ffffff","2021-04-05T17:55:39.337Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:50:59.530Z","277ACAC128203005","0","118","01BA","1137504","2","23","1137836","0e","0","001677912df5cc0e00115cac00115b609328930200115b60012d930200115b6001ba760200115b699328330200115b69012d330200115b69481f1a02ffffff","2021-04-05T17:56:31.530Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:51:08.530Z","277ACAC128203005","0","26","481F","1137513","2","23","1137836","0e","0","001677912df5cc0e00115cac00115b609328930200115b60012d930200115b6001ba760200115b699328330200115b69012d330200115b69481f1a02ffffff","2021-04-05T17:56:31.530Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:52:04.139Z","277ACAC128203005","0","147","9328","1137569","2","24","1137838","0e","0","001677912df5cc0e00115cae00115ba101ba330200115ba1481f930200115ba1012d330200115ba19328930200115bab01ba330200115bab481f7602ffffff","2021-04-05T17:56:33.139Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:52:12.405Z","277ACAC128203005","0","51","9328","1137532","2","23","1137837","0e","255","ff1677912df5cc0e00115cad00115b7c01ba160100115b7c9328330200115b8501ba330200115b859328930200115b85012d930200115b8e481f9302ffffff","2021-04-05T18:01:32.405Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:52:14.139Z","277ACAC128203005","0","118","481F","1137579","2","24","1137838","0e","0","001677912df5cc0e00115cae00115ba101ba330200115ba1481f930200115ba1012d330200115ba19328930200115bab01ba330200115bab481f7602ffffff","2021-04-05T17:56:33.139Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:52:21.405Z","277ACAC128203005","0","147","012D","1137541","2","23","1137837","0e","255","ff1677912df5cc0e00115cad00115b7c01ba160100115b7c9328330200115b8501ba330200115b859328930200115b85012d930200115b8e481f9302ffffff","2021-04-05T18:01:32.405Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:52:22.066Z","277ACAC128203005","0","51","01BA","1137550","2","22","1137837","0e","255","ff1677912df5cc0e00115cad00115b8e012d930200115b8e01ba330200115b989328330200115b9801ba160100115b98012d1a0200115b98481f3302ffffff","2021-04-05T18:01:24.066Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:52:30.405Z","277ACAC128203005","0","147","481F","1137550","2","23","1137837","0e","255","ff1677912df5cc0e00115cad00115b7c01ba160100115b7c9328330200115b8501ba330200115b859328930200115b85012d930200115b8e481f9302ffffff","2021-04-05T18:01:32.405Z","HELIUM","14"
