"dev_eui (S)","server_time (S)","bridge_dev_eui (S)","contact_class_score (S)","contact_class_score_diff (N)","contact_id (S)","contact_reported_atstamp (N)","contact_type (S)","counter (S)","current_msg_atstamp (N)","data_type (S)","delay (N)","message (S)","message_sent_at (S)","network (S)","port (N)"
"1677912DF5CC","2021-04-05T17:40:51.481Z","277ACAC128203005","0","91","9328","1136896","2","18","1137359","0e","28","1c1677912df5cc0e00115acf0011590093285b020011590901ba1a0200115909481f93020011591301ba9302001159139328930200115913481f9302ffffff","2021-04-05T17:49:02.481Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:40:51.721Z","277ACAC128203005","0","22","01BA","1136896","1","19","1137358","0e","33","211677912df5cc0e00115ace001158ed01ba1a02001158f701ba9302001158f7481f9302001158f79328930200115900481f76020011590001ba1601ffffff","2021-04-05T17:49:06.721Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:41:00.481Z","277ACAC128203005","0","147","481F","1136905","2","18","1137359","0e","28","1c1677912df5cc0e00115acf0011590093285b020011590901ba1a0200115909481f93020011591301ba9302001159139328930200115913481f9302ffffff","2021-04-05T17:49:02.481Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:41:10.481Z","277ACAC128203005","0","147","481F","1136915","2","18","1137359","0e","28","1c1677912df5cc0e00115acf0011590093285b020011590901ba1a0200115909481f93020011591301ba9302001159139328930200115913481f9302ffffff","2021-04-05T17:49:02.481Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:41:19.187Z","277ACAC128203005","0","91","9328","1136924","2","12","1137359","0e","0","001677912df5cc0e00115acf0011591c481f93020011591c01ba16010011591c93285b020011592501ba330200115925481f93020011592f93289302ffffff","2021-04-05T17:48:34.187Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:41:28.187Z","277ACAC128203005","0","147","481F","1136933","2","12","1137359","0e","0","001677912df5cc0e00115acf0011591c481f93020011591c01ba16010011591c93285b020011592501ba330200115925481f93020011592f93289302ffffff","2021-04-05T17:48:34.187Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:41:38.187Z","277ACAC128203005","0","147","9328","1136943","2","12","1137359","0e","0","001677912df5cc0e00115acf0011591c481f93020011591c01ba16010011591c93285b020011592501ba330200115925481f93020011592f93289302ffffff","2021-04-05T17:48:34.187Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:41:38.840Z","277ACAC128203005","0","147","01BA","1136943","2","17","1137359","0e","23","171677912df5cc0e00115acf0011592f481f93020011592f01ba930200115938481f5b020011593801ba16010011593893285b0200115941481f9302ffffff","2021-04-05T17:48:57.840Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:41:47.840Z","277ACAC128203005","0","91","9328","1136952","2","17","1137359","0e","23","171677912df5cc0e00115acf0011592f481f93020011592f01ba930200115938481f5b020011593801ba16010011593893285b0200115941481f9302ffffff","2021-04-05T17:48:57.840Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:41:56.430Z","277ACAC128203005","0","147","9328","1136961","2","16","1137360","0e","18","121677912df5cc0e00115ad00011594101ba330200115941932893020011594b932893020011594b481f93020011594b01ba930200115954481f1a02ffffff","2021-04-05T17:48:53.430Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:41:56.840Z","277ACAC128203005","0","147","481F","1136961","2","17","1137359","0e","23","171677912df5cc0e00115acf0011592f481f93020011592f01ba930200115938481f5b020011593801ba16010011593893285b0200115941481f9302ffffff","2021-04-05T17:48:57.840Z","HELIUM","14"
