"dev_eui (S)","server_time (S)","bridge_dev_eui (S)","contact_class_score (S)","contact_class_score_diff (N)","contact_id (S)","contact_reported_atstamp (N)","contact_type (S)","counter (S)","current_msg_atstamp (N)","data_type (S)","delay (N)","message (S)","message_sent_at (S)","network (S)","port (N)"
"1677912DF5CC","2021-04-05T18:11:11.727Z","277ACAC128203005","0","51","01BA","1138734","2","48","1139056","0e","43","2b1677912df5cc0e00116170001160259328760200116025012d330200116025481f1a020011602501ba16010011602e012d1a020011602e01ba3302ffffff","2021-04-05T18:17:16.727Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:11:21.512Z","277ACAC128203005","0","147","012D","1138744","2","37","1139056","0e","0","001677912df5cc0e001161700011602e481f93020011603801ba760200116038481f930200116038012d93020011604101ba16010011604193285b02ffffff","2021-04-05T18:16:33.512Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:11:30.289Z","277ACAC128203005","0","51","012D","1138753","2","47","1139057","0e","38","261677912df5cc0e0011617100116041481f1a0200116041012d33020011604a01ba5b020011604a481f93020011604a012d1a020011604a93289302ffffff","2021-04-05T18:17:12.289Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:11:30.512Z","277ACAC128203005","0","91","9328","1138753","2","37","1139056","0e","0","001677912df5cc0e001161700011602e481f93020011603801ba760200116038481f930200116038012d93020011604101ba16010011604193285b02ffffff","2021-04-05T18:16:33.512Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:11:39.289Z","277ACAC128203005","0","147","9328","1138762","2","47","1139057","0e","38","261677912df5cc0e0011617100116041481f1a0200116041012d33020011604a01ba5b020011604a481f93020011604a012d1a020011604a93289302ffffff","2021-04-05T18:17:12.289Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:11:49.807Z","277ACAC128203005","0","147","9328","1138772","2","46","1139057","0e","33","211677912df5cc0e0011617100116054481f93020011605401ba930200116054012d930200116054932893020011605d93285b020011605d481f1a02ffffff","2021-04-05T18:17:07.807Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:11:58.807Z","277ACAC128203005","0","26","481F","1138781","2","46","1139057","0e","33","211677912df5cc0e0011617100116054481f93020011605401ba930200116054012d930200116054932893020011605d93285b020011605d481f1a02ffffff","2021-04-05T18:17:07.807Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:11:59.396Z","277ACAC128203005","0","22","01BA","1138781","1","45","1139057","0e","28","1c1677912df5cc0e001161710011605d012d33020011605d01ba160100116066481f93020011606601ba330200116066012d1a020011606693289302ffffff","2021-04-05T18:17:03.396Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:12:08.396Z","277ACAC128203005","0","147","9328","1138790","2","45","1139057","0e","28","1c1677912df5cc0e001161710011605d012d33020011605d01ba160100116066481f93020011606601ba330200116066012d1a020011606693289302ffffff","2021-04-05T18:17:03.396Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:12:17.088Z","277ACAC128203005","0","147","9328","1138800","2","38","1139058","0e","0","001677912df5cc0e0011617200116070481f930200116070012d93020011607001ba7602001160709328930200116079481f33020011607901ba1601ffffff","2021-04-05T18:16:35.088Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:12:26.088Z","277ACAC128203005","0","22","01BA","1138809","1","38","1139058","0e","0","001677912df5cc0e0011617200116070481f930200116070012d93020011607001ba7602001160709328930200116079481f33020011607901ba1601ffffff","2021-04-05T18:16:35.088Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:12:27.340Z","277ACAC128203005","0","118","9328","1138809","2","44","1139058","0e","23","171677912df5cc0e0011617200116079012d330200116079932876020011608201ba1a0200116082012d1a0200116082481f93020011608c93289302ffffff","2021-04-05T18:16:59.340Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:12:36.340Z","277ACAC128203005","0","147","481F","1138818","2","44","1139058","0e","23","171677912df5cc0e0011617200116079012d330200116079932876020011608201ba1a0200116082012d1a0200116082481f93020011608c93289302ffffff","2021-04-05T18:16:59.340Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:12:45.489Z","277ACAC128203005","0","118","01BA","1138828","2","43","1139059","0e","18","121677912df5cc0e001161730011608c012d93020011608c481f93020011608c01ba760200116095481f1a020011609501ba160100116095012d3302ffffff","2021-04-05T18:16:54.489Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:12:46.340Z","277ACAC128203005","0","147","9328","1138828","2","44","1139058","0e","23","171677912df5cc0e0011617200116079012d330200116079932876020011608201ba1a0200116082012d1a0200116082481f93020011608c93289302ffffff","2021-04-05T18:16:59.340Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:12:54.489Z","277ACAC128203005","0","51","012D","1138837","2","43","1139059","0e","18","121677912df5cc0e001161730011608c012d93020011608c481f93020011608c01ba760200116095481f1a020011609501ba160100116095012d3302ffffff","2021-04-05T18:16:54.489Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:12:55.027Z","277ACAC128203005","0","118","9328","1138837","2","42","1139059","0e","13","0d1677912df5cc0e0011617300116095932876020011609e012d1a020011609e481f93020011609e01ba33020011609e93289302001160a801ba9302ffffff","2021-04-05T18:16:50.027Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:13:04.027Z","277ACAC128203005","0","147","9328","1138846","2","42","1139059","0e","13","0d1677912df5cc0e0011617300116095932876020011609e012d1a020011609e481f93020011609e01ba33020011609e93289302001160a801ba9302ffffff","2021-04-05T18:16:50.027Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:13:13.726Z","277ACAC128203005","0","147","9328","1138856","2","39","1139059","0e","0","001677912df5cc0e00116173001160a8481f9302001160a8012d9302001160a893289302001160b1012d3302001160b101ba1601001160b1481f5b02ffffff","2021-04-05T18:16:36.726Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:13:14.027Z","277ACAC128203005","0","147","01BA","1138856","2","42","1139059","0e","13","0d1677912df5cc0e0011617300116095932876020011609e012d1a020011609e481f93020011609e01ba33020011609e93289302001160a801ba9302ffffff","2021-04-05T18:16:50.027Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:13:22.698Z","277ACAC128203005","0","91","9328","1138865","2","41","1139060","0e","8","081677912df5cc0e00116174001160b193285b02001160bb012d1a02001160bb93289302001160bb01ba1a02001160bb481f9302001160c493289302ffffff","2021-04-05T18:16:45.698Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:13:22.726Z","277ACAC128203005","0","91","481F","1138865","2","39","1139059","0e","0","001677912df5cc0e00116173001160a8481f9302001160a8012d9302001160a893289302001160b1012d3302001160b101ba1601001160b1481f5b02ffffff","2021-04-05T18:16:36.726Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:13:32.698Z","277ACAC128203005","0","147","481F","1138875","2","41","1139060","0e","8","081677912df5cc0e00116174001160b193285b02001160bb012d1a02001160bb93289302001160bb01ba1a02001160bb481f9302001160c493289302ffffff","2021-04-05T18:16:45.698Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:13:41.698Z","277ACAC128203005","0","147","9328","1138884","2","41","1139060","0e","8","081677912df5cc0e00116174001160b193285b02001160bb012d1a02001160bb93289302001160bb01ba1a02001160bb481f9302001160c493289302ffffff","2021-04-05T18:16:45.698Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:13:42.167Z","277ACAC128203005","0","147","01BA","1138884","2","40","1139060","0e","3","031677912df5cc0e00116174001160c4481f9302001160c4012d9302001160c401ba9302001160cd93287602001160cd012d3302001160cd01ba1601ffffff","2021-04-05T18:16:41.167Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:13:50.954Z","277ACAC128203005","0","118","481F","1138893","2","17","1139114","0e","239","ef1677912df5cc0e001161aa001160cd481f7602001160d7012d1a02001160d793289302001160d701ba3302001160d7481f9302001160e001ba9302ffffff","2021-04-05T18:21:30.954Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:13:51.167Z","277ACAC128203005","0","22","01BA","1138893","1","40","1139060","0e","3","031677912df5cc0e00116174001160c4481f9302001160c4012d9302001160c401ba9302001160cd93287602001160cd012d3302001160cd01ba1601ffffff","2021-04-05T18:16:41.167Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:14:00.954Z","277ACAC128203005","0","147","481F","1138903","2","17","1139114","0e","239","ef1677912df5cc0e001161aa001160cd481f7602001160d7012d1a02001160d793289302001160d701ba3302001160d7481f9302001160e001ba9302ffffff","2021-04-05T18:21:30.954Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:14:09.493Z","277ACAC128203005","0","147","9328","1138912","2","16","1139115","0e","234","ea1677912df5cc0e001161ab001160e0012d9302001160e0481f9302001160e093289302001160e9012d3302001160e993287602001160e901ba1601ffffff","2021-04-05T18:21:26.493Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:14:09.954Z","277ACAC128203005","0","147","01BA","1138912","2","17","1139114","0e","239","ef1677912df5cc0e001161aa001160cd481f7602001160d7012d1a02001160d793289302001160d701ba3302001160d7481f9302001160e001ba9302ffffff","2021-04-05T18:21:30.954Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:14:18.493Z","277ACAC128203005","0","22","01BA","1138921","1","16","1139115","0e","234","ea1677912df5cc0e001161ab001160e0012d9302001160e0481f9302001160e093289302001160e9012d3302001160e993287602001160e901ba1601ffffff","2021-04-05T18:21:26.493Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:14:19.086Z","277ACAC128203005","0","51","481F","1138921","2","15","1139115","0e","229","e51677912df5cc0e001161ab001160e9481f3302001160f3481f9302001160f393289302001160f3012d1a02001160f301ba3302001160fc01ba9302ffffff","2021-04-05T18:21:22.086Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:14:29.086Z","277ACAC128203005","0","51","01BA","1138931","2","15","1139115","0e","229","e51677912df5cc0e001161ab001160e9481f3302001160f3481f9302001160f393289302001160f3012d1a02001160f301ba3302001160fc01ba9302ffffff","2021-04-05T18:21:22.086Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:14:38.086Z","277ACAC128203005","0","147","01BA","1138940","2","15","1139115","0e","229","e51677912df5cc0e001161ab001160e9481f3302001160f3481f9302001160f393289302001160f3012d1a02001160f301ba3302001160fc01ba9302ffffff","2021-04-05T18:21:22.086Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:14:38.612Z","277ACAC128203005","0","147","9328","1138940","2","14","1139115","0e","224","e01677912df5cc0e001161ab001160fc012d9302001160fc481f9302001160fc9328930200116105012d330200116105481f1a020011610593287602ffffff","2021-04-05T18:21:17.612Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:14:47.612Z","277ACAC128203005","0","118","9328","1138949","2","14","1139115","0e","224","e01677912df5cc0e001161ab001160fc012d9302001160fc481f9302001160fc9328930200116105012d330200116105481f1a020011610593287602ffffff","2021-04-05T18:21:17.612Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:14:47.740Z","277ACAC128203005","0","22","01BA","1138949","1","13","1139116","0e","218","da1677912df5cc0e001161ac0011610501ba16010011610f012d33020011610f481f93020011610f01ba330200116118481f930200116118012d9302ffffff","2021-04-05T18:21:12.740Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:14:57.740Z","277ACAC128203005","0","51","01BA","1138959","2","13","1139116","0e","218","da1677912df5cc0e001161ac0011610501ba16010011610f012d33020011610f481f93020011610f01ba330200116118481f930200116118012d9302ffffff","2021-04-05T18:21:12.740Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:15:06.506Z","277ACAC128203005","0","147","9328","1138968","2","12","1139116","0e","213","d51677912df5cc0e001161ac0011611801ba760200116118932893020011612193285b0200116121012d33020011612101ba160100116121481f3302ffffff","2021-04-05T18:21:07.506Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:15:06.740Z","277ACAC128203005","0","147","012D","1138968","2","13","1139116","0e","218","da1677912df5cc0e001161ac0011610501ba16010011610f012d33020011610f481f93020011610f01ba330200116118481f930200116118012d9302ffffff","2021-04-05T18:21:12.740Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:15:15.506Z","277ACAC128203005","0","51","481F","1138977","2","12","1139116","0e","213","d51677912df5cc0e001161ac0011611801ba760200116118932893020011612193285b0200116121012d33020011612101ba160100116121481f3302ffffff","2021-04-05T18:21:07.506Z","HELIUM","14"
