"dev_eui (S)","server_time (S)","bridge_dev_eui (S)","contact_class_score (S)","contact_class_score_diff (N)","contact_id (S)","contact_reported_atstamp (N)","contact_type (S)","counter (S)","current_msg_atstamp (N)","data_type (S)","delay (N)","message (S)","message_sent_at (S)","network (S)","port (N)"
"1677912DF5CC","2021-04-05T17:57:22.249Z","277ACAC128203005","0","147","01BA","1137887","2","2","1137900","0e","140","8c1677912df5cc0e00115cec00115ccc9328330200115cd6481f5b0200115cd6012d330200115cd601ba760200115cd69328930200115cdf01ba9302ffffff","2021-04-05T17:59:55.249Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:57:31.455Z","277ACAC128203005","0","147","9328","1137887","2","1","1137956","0e","70","461677912df5cc0e00115d2400115cdf012d930200115cdf9328930200115ce8012d330200115ce8481f330200115ce801ba160100115ce893285b02ffffff","2021-04-05T17:59:50.455Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:57:40.455Z","277ACAC128203005","0","91","9328","1137896","2","1","1137956","0e","70","461677912df5cc0e00115d2400115cdf012d930200115cdf9328930200115ce8012d330200115ce8481f330200115ce801ba160100115ce893285b02ffffff","2021-04-05T17:59:50.455Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:57:42.098Z","277ACAC128203005","0","118","481F","1137906","2","0","1138016","0e","5","051677912df5cc0e00115d6000115cf201ba760200115cf2012d330200115cf2481f760200115cfb012d930200115cfb01ba930200115cfb93289302ffffff","2021-04-05T17:59:37.098Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:57:51.098Z","277ACAC128203005","0","147","9328","1137915","2","0","1138016","0e","5","051677912df5cc0e00115d6000115cf201ba760200115cf2012d330200115cf2481f760200115cfb012d930200115cfb01ba930200115cfb93289302ffffff","2021-04-05T17:59:37.098Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:57:59.733Z","277ACAC128203005","0","147","481F","1137924","2","10","1138076","0e","0","001677912df5cc0e00115d9c00115d049328760200115d04012d330200115d0401ba160100115d04481f930200115d0e012d5b0200115d0e481f9302ffffff","2021-04-05T18:00:31.733Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:58:09.733Z","277ACAC128203005","0","147","481F","1137934","2","10","1138076","0e","0","001677912df5cc0e00115d9c00115d049328760200115d04012d330200115d0401ba160100115d04481f930200115d0e012d5b0200115d0e481f9302ffffff","2021-04-05T18:00:31.733Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:58:09.809Z","277ACAC128203005","0","26","01BA","1137934","2","20","1138077","0e","42","2a1677912df5cc0e00115d9d00115d0e01ba1a0200115d17481f930200115d17012d930200115d1701ba930200115d179328930200115d2001ba1601ffffff","2021-04-05T18:01:14.809Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:58:18.809Z","277ACAC128203005","0","147","9328","1137943","2","20","1138077","0e","42","2a1677912df5cc0e00115d9d00115d0e01ba1a0200115d17481f930200115d17012d930200115d1701ba930200115d179328930200115d2001ba1601ffffff","2021-04-05T18:01:14.809Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:58:27.809Z","277ACAC128203005","0","22","01BA","1137952","1","20","1138077","0e","42","2a1677912df5cc0e00115d9d00115d0e01ba1a0200115d17481f930200115d17012d930200115d1701ba930200115d179328930200115d2001ba1601ffffff","2021-04-05T18:01:14.809Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:58:28.328Z","277ACAC128203005","0","147","481F","1137952","2","19","1138077","0e","37","251677912df5cc0e00115d9d00115d20012d330200115d209328330200115d20481f930200115d2a012d760200115d2a01ba5b0200115d2a481f7602ffffff","2021-04-05T18:01:10.328Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:58:38.328Z","277ACAC128203005","0","118","481F","1137962","2","19","1138077","0e","37","251677912df5cc0e00115d9d00115d20012d330200115d209328330200115d20481f930200115d2a012d760200115d2a01ba5b0200115d2a481f7602ffffff","2021-04-05T18:01:10.328Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:58:46.896Z","277ACAC128203005","0","118","01BA","1137971","2","18","1138078","0e","32","201677912df5cc0e00115d9e00115d33012d930200115d3301ba760200115d3d9328330200115d3d481f5b0200115d3d012d330200115d3d01ba1601ffffff","2021-04-05T18:01:05.896Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:58:56.896Z","277ACAC128203005","0","22","01BA","1137981","1","18","1138078","0e","32","201677912df5cc0e00115d9e00115d33012d930200115d3301ba760200115d3d9328330200115d3d481f5b0200115d3d012d330200115d3d01ba1601ffffff","2021-04-05T18:01:05.896Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:59:05.312Z","277ACAC128203005","0","91","01BA","1137990","2","11","1138078","0e","0","001677912df5cc0e00115d9e00115d46012d5b0200115d469328930200115d46481f760200115d4601ba5b0200115d4f01ba930200115d4f012d9302ffffff","2021-04-05T18:00:33.312Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:59:14.312Z","277ACAC128203005","0","147","012D","1137999","2","11","1138078","0e","0","001677912df5cc0e00115d9e00115d46012d5b0200115d469328930200115d46481f760200115d4601ba5b0200115d4f01ba930200115d4f012d9302ffffff","2021-04-05T18:00:33.312Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:59:19.453Z","277ACAC128203005","0","147","9328","1137999","2","17","1138078","0e","23","171677912df5cc0e00115d9e00115d4f9328930200115d5901ba160100115d59481f760200115d599328330200115d59012d330200115d62012d3302ffffff","2021-04-05T18:01:01.453Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:59:29.453Z","277ACAC128203005","0","51","012D","1138009","2","17","1138078","0e","23","171677912df5cc0e00115d9e00115d4f9328930200115d5901ba160100115d59481f760200115d599328330200115d59012d330200115d62012d3302ffffff","2021-04-05T18:01:01.453Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:59:33.707Z","277ACAC128203005","0","147","9328","1138018","2","16","1138079","0e","18","121677912df5cc0e00115d9f00115d6201ba930200115d62481f760200115d629328930200115d6b012d930200115d6b01ba930200115d6b481f9302ffffff","2021-04-05T18:00:52.707Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:59:38.453Z","277ACAC128203005","0","51","012D","1138018","2","17","1138078","0e","23","171677912df5cc0e00115d9e00115d4f9328930200115d5901ba160100115d59481f760200115d599328330200115d59012d330200115d62012d3302ffffff","2021-04-05T18:01:01.453Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:59:42.707Z","277ACAC128203005","0","147","481F","1138027","2","16","1138079","0e","18","121677912df5cc0e00115d9f00115d6201ba930200115d62481f760200115d629328930200115d6b012d930200115d6b01ba930200115d6b481f9302ffffff","2021-04-05T18:00:52.707Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:59:43.231Z","277ACAC128203005","0","147","9328","1138027","2","15","1138079","0e","13","0d1677912df5cc0e00115d9f00115d6b9328930200115d75012d330200115d759328330200115d7501ba160100115d75481f930200115d7e012d3302ffffff","2021-04-05T18:00:48.231Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:59:44.451Z","277ACAC128203005","0","22","01BA","1137513","1","20","1137837","0e","205","cd1677912df5cc0e00115cad00115b6901ba160100115b7201ba7a0200115b72012d760200115b72481f930200115b7c481f1a0200115b7c012d1a02ffffff","2021-04-05T18:08:33.451Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:59:53.231Z","277ACAC128203005","0","147","481F","1138037","2","15","1138079","0e","13","0d1677912df5cc0e00115d9f00115d6b9328930200115d75012d330200115d759328330200115d7501ba160100115d75481f930200115d7e012d3302ffffff","2021-04-05T18:00:48.231Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:59:53.451Z","277ACAC128203005","0","147","481F","1137522","2","20","1137837","0e","205","cd1677912df5cc0e00115cad00115b6901ba160100115b7201ba7a0200115b72012d760200115b72481f930200115b7c481f1a0200115b7c012d1a02ffffff","2021-04-05T18:08:33.451Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:00:00.969Z","277ACAC128203005","0","147","9328","1138046","2","12","1138080","0e","0","001677912df5cc0e00115da000115d7e481f330200115d7e01ba760200115d7e9328930200115d8701ba760200115d87012d930200115d8793289302ffffff","2021-04-05T18:00:34.969Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:00:02.231Z","277ACAC128203005","0","51","012D","1138046","2","15","1138079","0e","13","0d1677912df5cc0e00115d9f00115d6b9328930200115d75012d330200115d759328330200115d7501ba160100115d75481f930200115d7e012d3302ffffff","2021-04-05T18:00:48.231Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:00:03.451Z","277ACAC128203005","0","26","012D","1137532","2","20","1137837","0e","205","cd1677912df5cc0e00115cad00115b6901ba160100115b7201ba7a0200115b72012d760200115b72481f930200115b7c481f1a0200115b7c012d1a02ffffff","2021-04-05T18:08:33.451Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:00:09.969Z","277ACAC128203005","0","147","9328","1138055","2","12","1138080","0e","0","001677912df5cc0e00115da000115d7e481f330200115d7e01ba760200115d7e9328930200115d8701ba760200115d87012d930200115d8793289302ffffff","2021-04-05T18:00:34.969Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:00:20.795Z","277ACAC128203005","0","91","9328","1138065","2","14","1138080","0e","8","081677912df5cc0e00115da000115d91481f330200115d91012d330200115d9101ba160100115d9193285b0200115d9a012d760200115d9a481f3302ffffff","2021-04-05T18:00:43.795Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:00:29.795Z","277ACAC128203005","0","51","481F","1138074","2","14","1138080","0e","8","081677912df5cc0e00115da000115d91481f330200115d91012d330200115d9101ba160100115d9193285b0200115d9a012d760200115d9a481f3302ffffff","2021-04-05T18:00:43.795Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:00:30.349Z","277ACAC128203005","0","51","01BA","1138074","2","13","1138080","0e","3","031677912df5cc0e00115da000115d9a01ba3302ffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffffff","2021-04-05T18:00:39.349Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:01:21.467Z","277ACAC128203005","0","147","01BA","1138143","2","5","1138815","0e","111","6f1677912df5cc0e0011607f000b2f2f01ba9302000b2f2f9328930200115ddf012d930200115ddf481f930200115ddf01ba930200115de901ba1601ffffff","2021-04-05T18:14:24.467Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:01:30.129Z","277ACAC128203005","0","91","481F","1138153","2","4","1138816","0e","107","6b1677912df5cc0e0011608000115de993285b0200115de9012d330200115de9481f5b0200115df2481f5b0200115df2012d330200115df201ba3302ffffff","2021-04-05T18:14:20.129Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:01:31.467Z","277ACAC128203005","0","22","01BA","1138153","1","5","1138815","0e","111","6f1677912df5cc0e0011607f000b2f2f01ba9302000b2f2f9328930200115ddf012d930200115ddf481f930200115ddf01ba930200115de901ba1601ffffff","2021-04-05T18:14:24.467Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:01:39.129Z","277ACAC128203005","0","51","01BA","1138162","2","4","1138816","0e","107","6b1677912df5cc0e0011608000115de993285b0200115de9012d330200115de9481f5b0200115df2481f5b0200115df2012d330200115df201ba3302ffffff","2021-04-05T18:14:20.129Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:01:49.808Z","277ACAC128203005","0","118","01BA","1138172","2","3","1138816","0e","102","661677912df5cc0e0011608000115dfc9328930200115dfc012d930200115dfc481f930200115dfc01ba760200115e059328760200115e0501ba1601ffffff","2021-04-05T18:14:15.808Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:01:58.808Z","277ACAC128203005","0","22","01BA","1138181","1","3","1138816","0e","102","661677912df5cc0e0011608000115dfc9328930200115dfc012d930200115dfc481f930200115dfc01ba760200115e059328760200115e0501ba1601ffffff","2021-04-05T18:14:15.808Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:02:06.486Z","277ACAC128203005","0","51","012D","1138181","2","2","1138817","0e","89","591677912df5cc0e0011608100115e05481f930200115e05012d330200115e0e012d330200115e0e01ba330200115e0e481f930200115e1893289302ffffff","2021-04-05T18:14:11.486Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:02:15.486Z","277ACAC128203005","0","147","481F","1138190","2","2","1138817","0e","89","591677912df5cc0e0011608100115e05481f930200115e05012d330200115e0e012d330200115e0e01ba330200115e0e481f930200115e1893289302ffffff","2021-04-05T18:14:11.486Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:02:17.948Z","277ACAC128203005","0","147","012D","1138200","2","1","1138817","0e","84","541677912df5cc0e0011608100115e1801ba760200115e18481f930200115e18012d930200115e21012d330200115e2101ba160100115e21481f9302ffffff","2021-04-05T18:13:58.948Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:02:25.486Z","277ACAC128203005","0","147","9328","1138200","2","2","1138817","0e","89","591677912df5cc0e0011608100115e05481f930200115e05012d330200115e0e012d330200115e0e01ba330200115e0e481f930200115e1893289302ffffff","2021-04-05T18:14:11.486Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:02:26.668Z","277ACAC128203005","0","118","9328","1138209","2","0","1138875","0e","22","161677912df5cc0e001160bb00115e219328760200115e2a012d330200115e2a01ba1a0200115e2a481f930200115e34481f760200115e34012d9302ffffff","2021-04-05T18:13:54.668Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:02:26.948Z","277ACAC128203005","0","147","481F","1138209","2","1","1138817","0e","84","541677912df5cc0e0011608100115e1801ba760200115e18481f930200115e18012d930200115e21012d330200115e2101ba160100115e21481f9302ffffff","2021-04-05T18:13:58.948Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:02:35.668Z","277ACAC128203005","0","147","481F","1138218","2","0","1138875","0e","22","161677912df5cc0e001160bb00115e219328760200115e2a012d330200115e2a01ba1a0200115e2a481f930200115e34481f760200115e34012d9302ffffff","2021-04-05T18:13:54.668Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:02:45.668Z","277ACAC128203005","0","147","012D","1138228","2","0","1138875","0e","22","161677912df5cc0e001160bb00115e219328760200115e2a012d330200115e2a01ba1a0200115e2a481f930200115e34481f760200115e34012d9302ffffff","2021-04-05T18:13:54.668Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:02:46.120Z","277ACAC128203005","0","147","9328","1138228","2","7","1138934","0e","0","001677912df5cc0e001160f600115e3401ba760200115e349328930200115e3d01ba160100115e3d481f930200115e3d9328760200115e3d012d3302ffffff","2021-04-05T18:14:32.120Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:02:55.120Z","277ACAC128203005","0","51","012D","1138237","2","7","1138934","0e","0","001677912df5cc0e001160f600115e3401ba760200115e349328930200115e3d01ba160100115e3d481f930200115e3d9328760200115e3d012d3302ffffff","2021-04-05T18:14:32.120Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:03:03.899Z","277ACAC128203005","0","147","9328","1138246","2","13","1138935","0e","22","161677912df5cc0e001160f700115e46481f760200115e46012d330200115e4601ba1a0200115e469328930200115e5001ba760200115e50481f7602ffffff","2021-04-05T18:14:54.899Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:03:13.587Z","277ACAC128203005","0","147","9328","1138256","2","12","1138935","0e","18","121677912df5cc0e001160f700115e50012d930200115e509328930200115e599328330200115e5901ba160100115e59481f930200115e59012d3302ffffff","2021-04-05T18:14:50.587Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:03:13.899Z","277ACAC128203005","0","118","481F","1138256","2","13","1138935","0e","22","161677912df5cc0e001160f700115e46481f760200115e46012d330200115e4601ba1a0200115e469328930200115e5001ba760200115e50481f7602ffffff","2021-04-05T18:14:54.899Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:03:16.953Z","277ACAC128203005","0","147","481F","1138083","2","19","1138136","0e","255","ff1677912df5cc0e00115dd800115da301ba930200115da3012d930200115da3481f930200115dad01ba160100115dad012d330200115dad481f3302ffffff","2021-04-05T18:08:24.953Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:03:21.633Z","277ACAC128203005","0","91","9328","1138093","2","18","1138137","0e","255","ff1677912df5cc0e00115dd900115dad93285b0200115db601ba330200115db6012d330200115db6481f330200115db69328930200115dbf481f9302ffffff","2021-04-05T18:08:20.633Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:03:22.587Z","277ACAC128203005","0","51","012D","1138265","2","12","1138935","0e","18","121677912df5cc0e001160f700115e50012d930200115e509328930200115e599328330200115e5901ba160100115e59481f930200115e59012d3302ffffff","2021-04-05T18:14:50.587Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:03:26.953Z","277ACAC128203005","0","51","481F","1138093","2","19","1138136","0e","255","ff1677912df5cc0e00115dd800115da301ba930200115da3012d930200115da3481f930200115dad01ba160100115dad012d330200115dad481f3302ffffff","2021-04-05T18:08:24.953Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:03:30.633Z","277ACAC128203005","0","147","9328","1138102","2","18","1138137","0e","255","ff1677912df5cc0e00115dd900115dad93285b0200115db601ba330200115db6012d330200115db6481f330200115db69328930200115dbf481f9302ffffff","2021-04-05T18:08:20.633Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:03:31.230Z","277ACAC128203005","0","26","01BA","1138274","2","11","1138936","0e","13","0d1677912df5cc0e001160f800115e62481f930200115e629328930200115e62012d330200115e6201ba1a0200115e6c012d930200115e6c01ba7602ffffff","2021-04-05T18:14:46.230Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:03:35.605Z","277ACAC128203005","0","118","01BA","1138111","2","17","1138137","0e","255","ff1677912df5cc0e00115dd900115dbf012d930200115dbf01ba760200115dc9481f1a0200115dc99328330200115dc901ba160100115dc9012d3302ffffff","2021-04-05T18:08:16.605Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:03:39.633Z","277ACAC128203005","0","147","481F","1138111","2","18","1138137","0e","255","ff1677912df5cc0e00115dd900115dad93285b0200115db601ba330200115db6012d330200115db6481f330200115db69328930200115dbf481f9302ffffff","2021-04-05T18:08:20.633Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:03:41.230Z","277ACAC128203005","0","118","01BA","1138284","2","11","1138936","0e","13","0d1677912df5cc0e001160f800115e62481f930200115e629328930200115e62012d330200115e6201ba1a0200115e6c012d930200115e6c01ba7602ffffff","2021-04-05T18:14:46.230Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:03:41.308Z","277ACAC128203005","0","147","481F","1138284","2","8","1138936","0e","0","001677912df5cc0e001160f800115e6c481f930200115e759328760200115e9e012d330200115e9e481f930200115e9e01ba1a0200115ea7012d9302ffffff","2021-04-05T18:14:33.308Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:03:45.605Z","277ACAC128203005","0","51","012D","1138121","2","17","1138137","0e","255","ff1677912df5cc0e00115dd900115dbf012d930200115dbf01ba760200115dc9481f1a0200115dc99328330200115dc901ba160100115dc9012d3302ffffff","2021-04-05T18:08:16.605Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:03:48.999Z","277ACAC128203005","0","147","481F","1138130","2","16","1138138","0e","255","ff1677912df5cc0e00115dda00115dd201ba5b0200115dd2012d5b0200115dd2481f9302ffffffffffffffffffffffffffffffffffffffffffffffffffffff","2021-04-05T18:08:11.999Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:03:50.308Z","277ACAC128203005","0","118","9328","1138293","2","8","1138936","0e","0","001677912df5cc0e001160f800115e6c481f930200115e759328760200115e9e012d330200115e9e481f930200115e9e01ba1a0200115ea7012d9302ffffff","2021-04-05T18:14:33.308Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:04:04.467Z","277ACAC128203005","0","147","481F","1138293","2","7","1138320","0e","0","001677912df5cc0e00115e9000115e759328760200115e75012d330200115e7501ba160100115e75481f930200115e76012d330200115e7601ba1a02ffffff","2021-04-05T18:04:31.467Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:04:05.467Z","277ACAC128203005","0","26","01BA","1138294","2","7","1138320","0e","0","001677912df5cc0e00115e9000115e759328760200115e75012d330200115e7501ba160100115e75481f930200115e76012d330200115e7601ba1a02ffffff","2021-04-05T18:04:31.467Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:04:05.704Z","277ACAC128203005","0","147","481F","1138294","2","12","1138321","0e","18","121677912df5cc0e00115e9100115e76481f930200115e7f01ba5b0200115e7f481f330200115e7f012d930200115e7f9328930200115e89481f9302ffffff","2021-04-05T18:04:50.704Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:04:09.591Z","277ACAC128203005","0","147","481F","1138294","2","12","1138321","0e","18","121677912df5cc0e00115e9100115e76481f930200115e7f01ba5b0200115e7f481f330200115e7f012d930200115e7f9328930200115e89481f9302ffffff","2021-04-05T18:04:54.591Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:04:14.704Z","277ACAC128203005","0","147","9328","1138303","2","12","1138321","0e","18","121677912df5cc0e00115e9100115e76481f930200115e7f01ba5b0200115e7f481f330200115e7f012d930200115e7f9328930200115e89481f9302ffffff","2021-04-05T18:04:50.704Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:04:18.591Z","277ACAC128203005","0","147","9328","1138303","2","12","1138321","0e","18","121677912df5cc0e00115e9100115e76481f930200115e7f01ba5b0200115e7f481f330200115e7f012d930200115e7f9328930200115e89481f9302ffffff","2021-04-05T18:04:54.591Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:04:24.704Z","277ACAC128203005","0","147","481F","1138313","2","12","1138321","0e","18","121677912df5cc0e00115e9100115e76481f930200115e7f01ba5b0200115e7f481f330200115e7f012d930200115e7f9328930200115e89481f9302ffffff","2021-04-05T18:04:50.704Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:04:25.049Z","277ACAC128203005","0","22","01BA","1138313","1","11","1138321","0e","13","0d1677912df5cc0e00115e9100115e89012d330200115e899328330200115e8901ba1601ffffffffffffffffffffffffffffffffffffffffffffffffffffff","2021-04-05T18:04:46.049Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:04:28.591Z","277ACAC128203005","0","147","481F","1138313","2","12","1138321","0e","18","121677912df5cc0e00115e9100115e76481f930200115e7f01ba5b0200115e7f481f330200115e7f012d930200115e7f9328930200115e89481f9302ffffff","2021-04-05T18:04:54.591Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:04:31.308Z","277ACAC128203005","0","26","01BA","1138334","2","8","1138936","0e","0","001677912df5cc0e001160f800115e6c481f930200115e759328760200115e9e012d330200115e9e481f930200115e9e01ba1a0200115ea7012d9302ffffff","2021-04-05T18:14:33.308Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:04:40.308Z","277ACAC128203005","0","147","012D","1138343","2","8","1138936","0e","0","001677912df5cc0e001160f800115e6c481f930200115e759328760200115e9e012d330200115e9e481f930200115e9e01ba1a0200115ea7012d9302ffffff","2021-04-05T18:14:33.308Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:04:40.930Z","277ACAC128203005","0","147","9328","1138343","2","10","1138936","0e","8","081677912df5cc0e001160f800115ea701ba760200115ea7481f330200115ea79328930200115eb193285b0200115eb101ba160100115eb1481f9302ffffff","2021-04-05T18:14:41.930Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:04:50.627Z","277ACAC128203005","0","51","012D","1138353","2","9","1138937","0e","3","031677912df5cc0e001160f900115eb1012d330200115eba012d330200115eba01ba1a0200115eba481f930200115ec3481f930200115ec301ba0402ffffff","2021-04-05T18:14:37.627Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:04:50.930Z","277ACAC128203005","0","147","481F","1138353","2","10","1138936","0e","8","081677912df5cc0e001160f800115ea701ba760200115ea7481f330200115ea79328930200115eb193285b0200115eb101ba160100115eb1481f9302ffffff","2021-04-05T18:14:41.930Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:04:59.627Z","277ACAC128203005","0","147","481F","1138362","2","9","1138937","0e","3","031677912df5cc0e001160f900115eb1012d330200115eba012d330200115eba01ba1a0200115eba481f930200115ec3481f930200115ec301ba0402ffffff","2021-04-05T18:14:37.627Z","HELIUM","14"
