"dev_eui (S)","server_time (S)","bridge_dev_eui (S)","contact_class_score (S)","contact_class_score_diff (N)","contact_id (S)","contact_reported_atstamp (N)","contact_type (S)","counter (S)","current_msg_atstamp (N)","data_type (S)","delay (N)","message (S)","message_sent_at (S)","network (S)","port (N)"
"1677912DF5CC","2021-04-05T17:25:06.421Z","277ACAC128203005","0","26","01BA","1135947","2","72","1136399","0e","8","081677912df5cc0e0011570f00115542481f1a020011554201ba16010011554b01ba1a020011555501ba930200115555481f93020011555593289302ffffff","2021-04-05T17:32:46.421Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:25:16.421Z","277ACAC128203005","0","147","9328","1135957","2","72","1136399","0e","8","081677912df5cc0e0011570f00115542481f1a020011554201ba16010011554b01ba1a020011555501ba930200115555481f93020011555593289302ffffff","2021-04-05T17:32:46.421Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:25:25.146Z","277ACAC128203005","0","51","481F","1135966","2","71","1136400","0e","3","031677912df5cc0e001157100011555e932833020011555e01ba16010011555e481f33020011556801ba1a0200115571481f93020011557101ba7602ffffff","2021-04-05T17:32:42.146Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:25:35.146Z","277ACAC128203005","0","26","01BA","1135976","2","71","1136400","0e","3","031677912df5cc0e001157100011555e932833020011555e01ba16010011555e481f33020011556801ba1a0200115571481f93020011557101ba7602ffffff","2021-04-05T17:32:42.146Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:25:43.802Z","277ACAC128203005","0","147","9328","1135985","2","83","1136453","0e","0","001677912df5cc0e0011574500115571932893020011557a481f1a020011557a93285b020011557a01ba16010011558401ba1a020011558d481f9302ffffff","2021-04-05T17:33:31.802Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:25:44.146Z","277ACAC128203005","0","118","01BA","1135985","2","71","1136400","0e","3","031677912df5cc0e001157100011555e932833020011555e01ba16010011555e481f33020011556801ba1a0200115571481f93020011557101ba7602ffffff","2021-04-05T17:32:42.146Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:25:52.802Z","277ACAC128203005","0","22","01BA","1135994","1","83","1136453","0e","0","001677912df5cc0e0011574500115571932893020011557a481f1a020011557a93285b020011557a01ba16010011558401ba1a020011558d481f9302ffffff","2021-04-05T17:33:31.802Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:26:02.802Z","277ACAC128203005","0","26","01BA","1136004","2","83","1136453","0e","0","001677912df5cc0e0011574500115571932893020011557a481f1a020011557a93285b020011557a01ba16010011558401ba1a020011558d481f9302ffffff","2021-04-05T17:33:31.802Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:26:11.802Z","277ACAC128203005","0","147","481F","1136013","2","83","1136453","0e","0","001677912df5cc0e0011574500115571932893020011557a481f1a020011557a93285b020011557a01ba16010011558401ba1a020011558d481f9302ffffff","2021-04-05T17:33:31.802Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:26:12.881Z","277ACAC128203005","0","147","01BA","1136013","2","99","1136453","0e","57","391677912df5cc0e001157450011558d932893020011558d01ba930200115596481f1a020011559601ba16010011559693283302001155a001ba1a02ffffff","2021-04-05T17:34:29.881Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:26:21.881Z","277ACAC128203005","0","51","9328","1136022","2","99","1136453","0e","57","391677912df5cc0e001157450011558d932893020011558d01ba930200115596481f1a020011559601ba16010011559693283302001155a001ba1a02ffffff","2021-04-05T17:34:29.881Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:26:31.540Z","277ACAC128203005","0","147","481F","1136032","2","98","1136454","0e","52","341677912df5cc0e00115746001155a0481f9302001155a993289302001155a9481f9302001155a901ba7602001155b201ba1601001155b293285b02ffffff","2021-04-05T17:34:25.540Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:26:31.881Z","277ACAC128203005","0","26","01BA","1136032","2","99","1136453","0e","57","391677912df5cc0e001157450011558d932893020011558d01ba930200115596481f1a020011559601ba16010011559693283302001155a001ba1a02ffffff","2021-04-05T17:34:29.881Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:26:40.540Z","277ACAC128203005","0","118","01BA","1136041","2","98","1136454","0e","52","341677912df5cc0e00115746001155a0481f9302001155a993289302001155a9481f9302001155a901ba7602001155b201ba1601001155b293285b02ffffff","2021-04-05T17:34:25.540Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:26:49.241Z","277ACAC128203005","0","51","481F","1136050","2","97","1136454","0e","48","301677912df5cc0e00115746001155b2481f3302001155bc01ba1a02001155c5481f9302001155c501ba9302001155c593289302001155ce481f1a02ffffff","2021-04-05T17:34:21.241Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:26:49.540Z","277ACAC128203005","0","91","9328","1136050","2","98","1136454","0e","52","341677912df5cc0e00115746001155a0481f9302001155a993289302001155a9481f9302001155a901ba7602001155b201ba1601001155b293285b02ffffff","2021-04-05T17:34:25.540Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:26:59.241Z","277ACAC128203005","0","26","01BA","1136060","2","97","1136454","0e","48","301677912df5cc0e00115746001155b2481f3302001155bc01ba1a02001155c5481f9302001155c501ba9302001155c593289302001155ce481f1a02ffffff","2021-04-05T17:34:21.241Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:27:08.241Z","277ACAC128203005","0","147","9328","1136069","2","97","1136454","0e","48","301677912df5cc0e00115746001155b2481f3302001155bc01ba1a02001155c5481f9302001155c501ba9302001155c593289302001155ce481f1a02ffffff","2021-04-05T17:34:21.241Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:27:17.241Z","277ACAC128203005","0","26","481F","1136078","2","97","1136454","0e","48","301677912df5cc0e00115746001155b2481f3302001155bc01ba1a02001155c5481f9302001155c501ba9302001155c593289302001155ce481f1a02ffffff","2021-04-05T17:34:21.241Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:27:17.361Z","277ACAC128203005","0","91","9328","1136078","2","84","1136454","0e","0","001677912df5cc0e00115746001155ce01ba1601001155ce93285b02001155d801ba3302001155e101ba9302001155e193289302001155e1481f9302ffffff","2021-04-05T17:33:33.361Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:27:27.361Z","277ACAC128203005","0","51","01BA","1136088","2","84","1136454","0e","0","001677912df5cc0e00115746001155ce01ba1601001155ce93285b02001155d801ba3302001155e101ba9302001155e193289302001155e1481f9302ffffff","2021-04-05T17:33:33.361Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:27:36.361Z","277ACAC128203005","0","147","481F","1136097","2","84","1136454","0e","0","001677912df5cc0e00115746001155ce01ba1601001155ce93285b02001155d801ba3302001155e101ba9302001155e193289302001155e1481f9302ffffff","2021-04-05T17:33:33.361Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:27:44.901Z","277ACAC128203005","0","51","481F","1136106","2","96","1136455","0e","43","2b1677912df5cc0e00115747001155ea93283302001155ea01ba1601001155ea481f3302001155f4481f9302001155f401ba1a02001155fd01ba9302ffffff","2021-04-05T17:34:16.901Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:27:54.901Z","277ACAC128203005","0","26","01BA","1136116","2","96","1136455","0e","43","2b1677912df5cc0e00115747001155ea93283302001155ea01ba1601001155ea481f3302001155f4481f9302001155f401ba1a02001155fd01ba9302ffffff","2021-04-05T17:34:16.901Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:28:03.901Z","277ACAC128203005","0","147","01BA","1136125","2","96","1136455","0e","43","2b1677912df5cc0e00115747001155ea93283302001155ea01ba1601001155ea481f3302001155f4481f9302001155f401ba1a02001155fd01ba9302ffffff","2021-04-05T17:34:16.901Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:28:04.563Z","277ACAC128203005","0","147","9328","1136125","2","95","1136455","0e","38","261677912df5cc0e00115747001155fd481f9302001155fd93289302001156069328330200115606481f1a020011560601ba16010011561001ba3302ffffff","2021-04-05T17:34:12.563Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:28:13.563Z","277ACAC128203005","0","22","01BA","1136134","1","95","1136455","0e","38","261677912df5cc0e00115747001155fd481f9302001155fd93289302001156069328330200115606481f1a020011560601ba16010011561001ba3302ffffff","2021-04-05T17:34:12.563Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:28:23.563Z","277ACAC128203005","0","51","01BA","1136144","2","95","1136455","0e","38","261677912df5cc0e00115747001155fd481f9302001155fd93289302001156069328330200115606481f1a020011560601ba16010011561001ba3302ffffff","2021-04-05T17:34:12.563Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:28:32.241Z","277ACAC128203005","0","147","9328","1136153","2","94","1136456","0e","33","211677912df5cc0e001157480011561901ba760200115619481f9302001156199328930200115622932833020011562201ba160100115622481f1a02ffffff","2021-04-05T17:34:08.241Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:28:41.241Z","277ACAC128203005","0","26","481F","1136162","2","94","1136456","0e","33","211677912df5cc0e001157480011561901ba760200115619481f9302001156199328930200115622932833020011562201ba160100115622481f1a02ffffff","2021-04-05T17:34:08.241Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:28:51.042Z","277ACAC128203005","0","26","01BA","1136172","2","85","1136456","0e","0","001677912df5cc0e001157480011562c01ba1a020011563501ba5b0200115635481f930200115635932893020011563f01ba16010011563f481f1a02ffffff","2021-04-05T17:33:35.042Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:29:00.042Z","277ACAC128203005","0","147","9328","1136181","2","85","1136456","0e","0","001677912df5cc0e001157480011562c01ba1a020011563501ba5b0200115635481f930200115635932893020011563f01ba16010011563f481f1a02ffffff","2021-04-05T17:33:35.042Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:29:10.042Z","277ACAC128203005","0","26","481F","1136191","2","85","1136456","0e","0","001677912df5cc0e001157480011562c01ba1a020011563501ba5b0200115635481f930200115635932893020011563f01ba16010011563f481f1a02ffffff","2021-04-05T17:33:35.042Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:29:10.920Z","277ACAC128203005","0","91","9328","1136191","2","93","1136456","0e","28","1c1677912df5cc0e001157480011563f93285b020011564801ba1a020011565101ba930200115651481f930200115651932893020011565b481f1a02ffffff","2021-04-05T17:34:03.920Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:29:19.920Z","277ACAC128203005","0","26","01BA","1136200","2","93","1136456","0e","28","1c1677912df5cc0e001157480011563f93285b020011564801ba1a020011565101ba930200115651481f930200115651932893020011565b481f1a02ffffff","2021-04-05T17:34:03.920Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:29:28.920Z","277ACAC128203005","0","147","9328","1136209","2","93","1136456","0e","28","1c1677912df5cc0e001157480011563f93285b020011564801ba1a020011565101ba930200115651481f930200115651932893020011565b481f1a02ffffff","2021-04-05T17:34:03.920Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:29:38.604Z","277ACAC128203005","0","22","01BA","1136219","1","92","1136457","0e","23","171677912df5cc0e001157490011565b932833020011565b01ba16010011566401ba1a020011566d481f93020011566d01ba93020011566d93289302ffffff","2021-04-05T17:33:59.604Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:29:38.920Z","277ACAC128203005","0","26","481F","1136219","2","93","1136456","0e","28","1c1677912df5cc0e001157480011563f93285b020011564801ba1a020011565101ba930200115651481f930200115651932893020011565b481f1a02ffffff","2021-04-05T17:34:03.920Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:29:47.604Z","277ACAC128203005","0","26","01BA","1136228","2","92","1136457","0e","23","171677912df5cc0e001157490011565b932833020011565b01ba16010011566401ba1a020011566d481f93020011566d01ba93020011566d93289302ffffff","2021-04-05T17:33:59.604Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:29:56.604Z","277ACAC128203005","0","147","9328","1136237","2","92","1136457","0e","23","171677912df5cc0e001157490011565b932833020011565b01ba16010011566401ba1a020011566d481f93020011566d01ba93020011566d93289302ffffff","2021-04-05T17:33:59.604Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:30:06.404Z","277ACAC128203005","0","22","01BA","1136247","1","86","1136457","0e","0","001677912df5cc0e0011574900115677481f1a0200115677932833020011567701ba16010011568001ba3302001156899328930200115689481f9302ffffff","2021-04-05T17:33:36.404Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:30:15.404Z","277ACAC128203005","0","51","01BA","1136256","2","86","1136457","0e","0","001677912df5cc0e0011574900115677481f1a0200115677932833020011567701ba16010011568001ba3302001156899328930200115689481f9302ffffff","2021-04-05T17:33:36.404Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:30:24.287Z","277ACAC128203005","0","118","01BA","1136265","2","91","1136458","0e","18","121677912df5cc0e0011574a0011568901ba760200115693481f1a020011569301ba160100115693932833020011569c01ba3302001156a501ba3302ffffff","2021-04-05T17:33:55.287Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:30:24.404Z","277ACAC128203005","0","147","481F","1136265","2","86","1136457","0e","0","001677912df5cc0e0011574900115677481f1a0200115677932833020011567701ba16010011568001ba3302001156899328930200115689481f9302ffffff","2021-04-05T17:33:36.404Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:30:34.287Z","277ACAC128203005","0","51","9328","1136275","2","91","1136458","0e","18","121677912df5cc0e0011574a0011568901ba760200115693481f1a020011569301ba160100115693932833020011569c01ba3302001156a501ba3302ffffff","2021-04-05T17:33:55.287Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:30:43.287Z","277ACAC128203005","0","51","01BA","1136284","2","91","1136458","0e","18","121677912df5cc0e0011574a0011568901ba760200115693481f1a020011569301ba160100115693932833020011569c01ba3302001156a501ba3302ffffff","2021-04-05T17:33:55.287Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:30:52.287Z","277ACAC128203005","0","51","01BA","1136293","2","91","1136458","0e","18","121677912df5cc0e0011574a0011568901ba760200115693481f1a020011569301ba160100115693932833020011569c01ba3302001156a501ba3302ffffff","2021-04-05T17:33:55.287Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:30:52.982Z","277ACAC128203005","0","147","481F","1136293","2","90","1136458","0e","13","0d1677912df5cc0e0011574a001156a593289302001156a5481f9302001156af93285b02001156af01ba1601001156af481f1a02001156b801ba3302ffffff","2021-04-05T17:33:50.982Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:31:02.982Z","277ACAC128203005","0","26","481F","1136303","2","90","1136458","0e","13","0d1677912df5cc0e0011574a001156a593289302001156a5481f9302001156af93285b02001156af01ba1601001156af481f1a02001156b801ba3302ffffff","2021-04-05T17:33:50.982Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:31:11.982Z","277ACAC128203005","0","51","01BA","1136312","2","90","1136458","0e","13","0d1677912df5cc0e0011574a001156a593289302001156a5481f9302001156af93285b02001156af01ba1601001156af481f1a02001156b801ba3302ffffff","2021-04-05T17:33:50.982Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:31:19.645Z","277ACAC128203005","0","147","9328","1136321","2","89","1136459","0e","9","091677912df5cc0e0011574b001156c1481f9302001156c101ba7602001156c193289302001156cb93287602001156cb481f1a02001156cb01ba1601ffffff","2021-04-05T17:33:46.645Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:31:29.645Z","277ACAC128203005","0","22","01BA","1136331","1","89","1136459","0e","9","091677912df5cc0e0011574b001156c1481f9302001156c101ba7602001156c193289302001156cb93287602001156cb481f1a02001156cb01ba1601ffffff","2021-04-05T17:33:46.645Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:31:39.021Z","277ACAC128203005","0","78","01BA","1136340","2","87","1136459","0e","0","001677912df5cc0e0011574b001156d401ba4e02001156de481f9302001156de93289302001156de01ba9302001156e7481f1a02001156e701ba1601ffffff","2021-04-05T17:33:38.021Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:31:49.021Z","277ACAC128203005","0","147","01BA","1136350","2","87","1136459","0e","0","001677912df5cc0e0011574b001156d401ba4e02001156de481f9302001156de93289302001156de01ba9302001156e7481f1a02001156e701ba1601ffffff","2021-04-05T17:33:38.021Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:31:58.021Z","277ACAC128203005","0","22","01BA","1136359","1","87","1136459","0e","0","001677912df5cc0e0011574b001156d401ba4e02001156de481f9302001156de93289302001156de01ba9302001156e7481f1a02001156e701ba1601ffffff","2021-04-05T17:33:38.021Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:31:59.321Z","277ACAC128203005","0","51","9328","1136359","2","88","1136459","0e","3","031677912df5cc0e0011574b001156e793283302001156f093289302001156f001ba3302001156fa481f9302001156fa93289302001156fa01ba7602ffffff","2021-04-05T17:33:42.321Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:32:08.321Z","277ACAC128203005","0","51","01BA","1136368","2","88","1136459","0e","3","031677912df5cc0e0011574b001156e793283302001156f093289302001156f001ba3302001156fa481f9302001156fa93289302001156fa01ba7602ffffff","2021-04-05T17:33:42.321Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:32:18.321Z","277ACAC128203005","0","118","01BA","1136378","2","88","1136459","0e","3","031677912df5cc0e0011574b001156e793283302001156f093289302001156f001ba3302001156fa481f9302001156fa93289302001156fa01ba7602ffffff","2021-04-05T17:33:42.321Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:32:26.382Z","277ACAC128203005","0","22","01BA","1136387","1","100","1136512","0e","0","001677912df5cc0e00115780001157039328330200115703481f1a020011570301ba16010011570c01ba1a020011571601ba930200115716481f9302ffffff","2021-04-05T17:34:31.382Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:32:35.382Z","277ACAC128203005","0","26","01BA","1136396","2","100","1136512","0e","0","001677912df5cc0e00115780001157039328330200115703481f1a020011570301ba16010011570c01ba1a020011571601ba930200115716481f9302ffffff","2021-04-05T17:34:31.382Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:32:45.382Z","277ACAC128203005","0","147","481F","1136406","2","100","1136512","0e","0","001677912df5cc0e00115780001157039328330200115703481f1a020011570301ba16010011570c01ba1a020011571601ba930200115716481f9302ffffff","2021-04-05T17:34:31.382Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:32:45.461Z","277ACAC128203005","0","147","9328","1136406","2","116","1136513","0e","57","391677912df5cc0e0011578100115716932893020011571f481f1a020011571f01ba16010011571f932833020011572801ba1a0200115732481f9302ffffff","2021-04-05T17:35:29.461Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:32:54.461Z","277ACAC128203005","0","51","9328","1136415","2","116","1136513","0e","57","391677912df5cc0e0011578100115716932893020011571f481f1a020011571f01ba16010011571f932833020011572801ba1a0200115732481f9302ffffff","2021-04-05T17:35:29.461Z","HELIUM","14"
"1677912DF5CC","2021-04-05T17:33:03.461Z","277ACAC128203005","0","26","01BA","1136424","2","116","1136513","0e","57","391677912df5cc0e0011578100115716932893020011571f481f1a020011571f01ba16010011571f932833020011572801ba1a0200115732481f9302ffffff","2021-04-05T17:35:29.461Z","HELIUM","14"
