"dev_eui (S)","server_time (S)","bridge_dev_eui (S)","contact_class_score (S)","contact_class_score_diff (N)","contact_id (S)","contact_reported_atstamp (N)","contact_type (S)","counter (S)","current_msg_atstamp (N)","data_type (S)","delay (N)","message (S)","message_sent_at (S)","network (S)","port (N)"
"1677912DF5CC","2021-04-05T18:31:47.433Z","277ACAC128203005","0","51","012D","1139972","2","10","1140350","0e","215","d71677912df5cc0e0011667e001164f101ba9302001164fa93287602001164fa012d9302001164fa481f1a02001164fa01ba160100116504012d3302ffffff","2021-04-05T18:41:40.433Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:31:55.212Z","277ACAC128203005","0","147","481F","1139981","2","22","1140351","0e","0","001677912df5cc0e0011667f0011650401ba760200116504481f93020011650d012d35020011650d01ba93020011650d481f930200116516012d9302ffffff","2021-04-05T18:38:05.212Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:32:04.212Z","277ACAC128203005","0","147","012D","1139990","2","22","1140351","0e","0","001677912df5cc0e0011667f0011650401ba760200116504481f93020011650d012d35020011650d01ba93020011650d481f930200116516012d9302ffffff","2021-04-05T18:38:05.212Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:32:05.129Z","277ACAC128203005","0","26","481F","1139990","2","9","1140351","0e","210","d21677912df5cc0e0011667f0011651601ba1601001165169328760200116516481f1a0200116520012d93020011652001ba760200116520481f9302ffffff","2021-04-05T18:41:36.129Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:32:15.129Z","277ACAC128203005","0","147","481F","1140000","2","9","1140351","0e","210","d21677912df5cc0e0011667f0011651601ba1601001165169328760200116516481f1a0200116520012d93020011652001ba760200116520481f9302ffffff","2021-04-05T18:41:36.129Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:32:23.771Z","277ACAC128203005","0","147","01BA","1140009","2","8","1140352","0e","205","cd1677912df5cc0e0011668000116529012d760200116529481f93020011652901ba930200116532481f1a020011653201ba160100116532012d9302ffffff","2021-04-05T18:41:31.771Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:32:32.472Z","277ACAC128203005","0","91","9328","1140018","2","7","1140352","0e","201","c91677912df5cc0e001166800011653293285b020011653c01ba93020011653c481f93020011653c012d350200116545481f93020011654501ba9302ffffff","2021-04-05T18:41:27.472Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:32:32.771Z","277ACAC128203005","0","147","012D","1140018","2","8","1140352","0e","205","cd1677912df5cc0e0011668000116529012d760200116529481f93020011652901ba930200116532481f1a020011653201ba160100116532012d9302ffffff","2021-04-05T18:41:31.771Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:32:42.472Z","277ACAC128203005","0","53","012D","1140028","2","7","1140352","0e","201","c91677912df5cc0e001166800011653293285b020011653c01ba93020011653c481f93020011653c012d350200116545481f93020011654501ba9302ffffff","2021-04-05T18:41:27.472Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:32:51.472Z","277ACAC128203005","0","147","01BA","1140037","2","7","1140352","0e","201","c91677912df5cc0e001166800011653293285b020011653c01ba93020011653c481f93020011653c012d350200116545481f93020011654501ba9302ffffff","2021-04-05T18:41:27.472Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:32:51.811Z","277ACAC128203005","0","147","012D","1140037","2","23","1140352","0e","0","001677912df5cc0e0011668000116545012d93020011654e01ba16010011654e932893020011654e012d93020011654e481f1a020011655801ba3302ffffff","2021-04-05T18:38:06.811Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:33:00.811Z","277ACAC128203005","0","26","481F","1140046","2","23","1140352","0e","0","001677912df5cc0e0011668000116545012d93020011654e01ba16010011654e932893020011654e012d93020011654e481f1a020011655801ba3302ffffff","2021-04-05T18:38:06.811Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:33:10.811Z","277ACAC128203005","0","51","01BA","1140056","2","23","1140352","0e","0","001677912df5cc0e0011668000116545012d93020011654e01ba16010011654e932893020011654e012d93020011654e481f1a020011655801ba3302ffffff","2021-04-05T18:38:06.811Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:33:11.394Z","277ACAC128203005","0","22","012D","1140056","1","28","1140353","0e","18","121677912df5cc0e0011668100116558481f930200116558012d160100116561481f93020011656101ba930200116561932893020011656b93287602ffffff","2021-04-05T18:38:26.394Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:33:15.735Z","277ACAC128203005","0","22","012D","1140056","1","28","1140353","0e","18","121677912df5cc0e0011668100116558481f930200116558012d160100116561481f93020011656101ba930200116561932893020011656b93287602ffffff","2021-04-05T18:38:30.735Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:33:20.394Z","277ACAC128203005","0","147","9328","1140065","2","28","1140353","0e","18","121677912df5cc0e0011668100116558481f930200116558012d160100116561481f93020011656101ba930200116561932893020011656b93287602ffffff","2021-04-05T18:38:26.394Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:33:24.735Z","277ACAC128203005","0","147","9328","1140065","2","28","1140353","0e","18","121677912df5cc0e0011668100116558481f930200116558012d160100116561481f93020011656101ba930200116561932893020011656b93287602ffffff","2021-04-05T18:38:30.735Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:33:29.939Z","277ACAC128203005","0","26","481F","1140075","2","27","1140353","0e","14","0e1677912df5cc0e001166810011656b01ba16010011656b012d93020011656b481f1a0200116574012d760200116574481f93020011657401ba7602ffffff","2021-04-05T18:38:21.939Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:33:30.394Z","277ACAC128203005","0","118","9328","1140075","2","28","1140353","0e","18","121677912df5cc0e0011668100116558481f930200116558012d160100116561481f93020011656101ba930200116561932893020011656b93287602ffffff","2021-04-05T18:38:26.394Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:33:34.735Z","277ACAC128203005","0","118","9328","1140075","2","28","1140353","0e","18","121677912df5cc0e0011668100116558481f930200116558012d160100116561481f93020011656101ba930200116561932893020011656b93287602ffffff","2021-04-05T18:38:30.735Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:33:38.939Z","277ACAC128203005","0","118","01BA","1140084","2","27","1140353","0e","14","0e1677912df5cc0e001166810011656b01ba16010011656b012d93020011656b481f1a0200116574012d760200116574481f93020011657401ba7602ffffff","2021-04-05T18:38:21.939Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:33:47.509Z","277ACAC128203005","0","147","01BA","1140093","2","26","1140354","0e","9","091677912df5cc0e001166820011657d481f93020011657d01ba93020011658701ba160100116587012d9302001165879328760200116587481f1a02ffffff","2021-04-05T18:38:17.509Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:33:57.509Z","277ACAC128203005","0","26","481F","1140103","2","26","1140354","0e","9","091677912df5cc0e001166820011657d481f93020011657d01ba93020011658701ba160100116587012d9302001165879328760200116587481f1a02ffffff","2021-04-05T18:38:17.509Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:34:06.591Z","277ACAC128203005","0","26","012D","1140112","2","24","1140354","0e","0","001677912df5cc0e001166820011659001ba930200116590481f930200116590012d1a0200116599012d5b020011659901ba930200116599481f9302ffffff","2021-04-05T18:38:08.591Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:34:15.591Z","277ACAC128203005","0","147","481F","1140121","2","24","1140354","0e","0","001677912df5cc0e001166820011659001ba930200116590481f930200116590012d1a0200116599012d5b020011659901ba930200116599481f9302ffffff","2021-04-05T18:38:08.591Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:34:25.051Z","277ACAC128203005","0","147","9328","1140131","2","25","1140355","0e","4","041677912df5cc0e00116683001165a301ba1601001165a3481f1a02001165a3012d9302001165a393289302001165ac012d3302001165ac01ba3302ffffff","2021-04-05T18:38:13.051Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:34:34.051Z","277ACAC128203005","0","51","01BA","1140140","2","25","1140355","0e","4","041677912df5cc0e00116683001165a301ba1601001165a3481f1a02001165a3012d9302001165a393289302001165ac012d3302001165ac01ba3302ffffff","2021-04-05T18:38:13.051Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:34:35.162Z","277ACAC128203005","0","147","481F","1140140","2","6","1140407","0e","141","8d1677912df5cc0e001166b7001165ac481f9302001165b5481f9302001165b501ba9302001165bf012d9302001165bf481f1a02001165bf01ba1601ffffff","2021-04-05T18:41:23.162Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:34:44.162Z","277ACAC128203005","0","147","01BA","1140149","2","6","1140407","0e","141","8d1677912df5cc0e001166b7001165ac481f9302001165b5481f9302001165b501ba9302001165bf012d9302001165bf481f1a02001165bf01ba1601ffffff","2021-04-05T18:41:23.162Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:34:53.810Z","277ACAC128203005","0","147","9328","1140159","2","5","1140408","0e","136","881677912df5cc0e001166b8001165bf93289302001165c8012d1a02001165c801ba9302001165c8481f9302001165d101ba9302001165d1481f9302ffffff","2021-04-05T18:41:18.810Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:34:54.162Z","277ACAC128203005","0","22","01BA","1140159","1","6","1140407","0e","141","8d1677912df5cc0e001166b7001165ac481f9302001165b5481f9302001165b501ba9302001165bf012d9302001165bf481f1a02001165bf01ba1601ffffff","2021-04-05T18:41:23.162Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:35:02.810Z","277ACAC128203005","0","147","481F","1140168","2","5","1140408","0e","136","881677912df5cc0e001166b8001165bf93289302001165c8012d1a02001165c801ba9302001165c8481f9302001165d101ba9302001165d1481f9302ffffff","2021-04-05T18:41:18.810Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:35:11.810Z","277ACAC128203005","0","147","481F","1140177","2","5","1140408","0e","136","881677912df5cc0e001166b8001165bf93289302001165c8012d1a02001165c801ba9302001165c8481f9302001165d101ba9302001165d1481f9302ffffff","2021-04-05T18:41:18.810Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:35:22.473Z","277ACAC128203005","0","118","012D","1140187","2","4","1140408","0e","131","831677912df5cc0e001166b8001165db01ba1601001165db481f1a02001165db93287602001165db012d7602001165e4012d3302001165e4481f9302ffffff","2021-04-05T18:41:14.473Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:35:30.150Z","277ACAC128203005","0","91","01BA","1140196","2","3","1140409","0e","127","7f1677912df5cc0e001166b9001165e401ba5b02001165ee481f9302001165ee01ba9302001165f793287602001165f701ba1601001165f7481f3302ffffff","2021-04-05T18:41:10.150Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:35:31.473Z","277ACAC128203005","0","147","481F","1140196","2","4","1140408","0e","131","831677912df5cc0e001166b8001165db01ba1601001165db481f1a02001165db93287602001165db012d7602001165e4012d3302001165e4481f9302ffffff","2021-04-05T18:41:14.473Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:35:40.150Z","277ACAC128203005","0","147","01BA","1140206","2","3","1140409","0e","127","7f1677912df5cc0e001166b9001165e401ba5b02001165ee481f9302001165ee01ba9302001165f793287602001165f701ba1601001165f7481f3302ffffff","2021-04-05T18:41:10.150Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:35:49.150Z","277ACAC128203005","0","51","481F","1140215","2","3","1140409","0e","127","7f1677912df5cc0e001166b9001165e401ba5b02001165ee481f9302001165ee01ba9302001165f793287602001165f701ba1601001165f7481f3302ffffff","2021-04-05T18:41:10.150Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:35:49.513Z","277ACAC128203005","0","118","012D","1140215","2","1","1140409","0e","118","761677912df5cc0e001166b9001165f7012d76020011660001ba760200116600012d5b0200116600481f93020011660a012d93020011660a01ba7602ffffff","2021-04-05T18:41:01.513Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:35:58.513Z","277ACAC128203005","0","147","481F","1140224","2","1","1140409","0e","118","761677912df5cc0e001166b9001165f7012d76020011660001ba760200116600012d5b0200116600481f93020011660a012d93020011660a01ba7602ffffff","2021-04-05T18:41:01.513Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:36:08.513Z","277ACAC128203005","0","118","01BA","1140234","2","1","1140409","0e","118","761677912df5cc0e001166b9001165f7012d76020011660001ba760200116600012d5b0200116600481f93020011660a012d93020011660a01ba7602ffffff","2021-04-05T18:41:01.513Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:36:17.181Z","277ACAC128203005","0","147","481F","1140234","2","0","1140468","0e","46","2e1677912df5cc0e001166f40011660a481f930200116613481f1a020011661301ba160100116613932876020011661c481f93020011661c01ba9302ffffff","2021-04-05T18:40:57.181Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:36:26.181Z","277ACAC128203005","0","118","9328","1140243","2","0","1140468","0e","46","2e1677912df5cc0e001166f40011660a481f930200116613481f1a020011661301ba160100116613932876020011661c481f93020011661c01ba9302ffffff","2021-04-05T18:40:57.181Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:36:26.812Z","277ACAC128203005","0","147","012D","1140252","2","2","1140527","0e","4","041677912df5cc0e0011672f0011661c012d93020011662601ba930200116626481f930200116626012d93020011662f481f33020011662f012d5b02ffffff","2021-04-05T18:41:05.812Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:36:35.181Z","277ACAC128203005","0","147","01BA","1140252","2","0","1140468","0e","46","2e1677912df5cc0e001166f40011660a481f930200116613481f1a020011661301ba160100116613932876020011661c481f93020011661c01ba9302ffffff","2021-04-05T18:40:57.181Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:36:36.812Z","277ACAC128203005","0","147","012D","1140262","2","2","1140527","0e","4","041677912df5cc0e0011672f0011661c012d93020011662601ba930200116626481f930200116626012d93020011662f481f33020011662f012d5b02ffffff","2021-04-05T18:41:05.812Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:36:45.748Z","277ACAC128203005","0","118","9328","1140271","2","15","1140587","0e","0","001677912df5cc0e0011676b0011662f01ba16010011662f9328760200116638012d76020011663801ba760200116638481f760200116642012d9302ffffff","2021-04-05T18:42:01.748Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:36:45.812Z","277ACAC128203005","0","91","012D","1140271","2","2","1140527","0e","4","041677912df5cc0e0011672f0011661c012d93020011662601ba930200116626481f930200116626012d93020011662f481f33020011662f012d5b02ffffff","2021-04-05T18:41:05.812Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:36:54.748Z","277ACAC128203005","0","118","481F","1140280","2","15","1140587","0e","0","001677912df5cc0e0011676b0011662f01ba16010011662f9328760200116638012d76020011663801ba760200116638481f760200116642012d9302ffffff","2021-04-05T18:42:01.748Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:37:04.748Z","277ACAC128203005","0","147","012D","1140290","2","15","1140587","0e","0","001677912df5cc0e0011676b0011662f01ba16010011662f9328760200116638012d76020011663801ba760200116638481f760200116642012d9302ffffff","2021-04-05T18:42:01.748Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:37:14.498Z","277ACAC128203005","0","22","01BA","1140299","1","30","1140588","0e","57","391677912df5cc0e0011676c0011664b01ba16010011665401ba330200116654481f330200116654012d1a020011665e012d93020011665e01ba9302ffffff","2021-04-05T18:43:00.498Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:37:23.498Z","277ACAC128203005","0","26","012D","1140308","2","30","1140588","0e","57","391677912df5cc0e0011676c0011664b01ba16010011665401ba330200116654481f330200116654012d1a020011665e012d93020011665e01ba9302ffffff","2021-04-05T18:43:00.498Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:37:33.498Z","277ACAC128203005","0","147","01BA","1140318","2","30","1140588","0e","57","391677912df5cc0e0011676c0011664b01ba16010011665401ba330200116654481f330200116654012d1a020011665e012d93020011665e01ba9302ffffff","2021-04-05T18:43:00.498Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:37:33.833Z","277ACAC128203005","0","147","481F","1140318","2","29","1140588","0e","52","341677912df5cc0e0011676c0011665e481f930200116667012d9302001166679328760200116667481f33020011666701ba160100116670012d3502ffffff","2021-04-05T18:42:55.833Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:37:42.833Z","277ACAC128203005","0","22","01BA","1140327","1","29","1140588","0e","52","341677912df5cc0e0011676c0011665e481f930200116667012d9302001166679328760200116667481f33020011666701ba160100116670012d3502ffffff","2021-04-05T18:42:55.833Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:37:50.558Z","277ACAC128203005","0","147","01BA","1140336","2","16","1140589","0e","0","001677912df5cc0e0011676d00116670481f5b020011667001ba93020011667a01ba76020011667a012d93020011667a481f93020011668393287602ffffff","2021-04-05T18:42:03.558Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:37:51.833Z","277ACAC128203005","0","53","012D","1140336","2","29","1140588","0e","52","341677912df5cc0e0011676c0011665e481f930200116667012d9302001166679328760200116667481f33020011666701ba160100116670012d3502ffffff","2021-04-05T18:42:55.833Z","HELIUM","14"
"1677912DF5CC","2021-04-05T18:38:00.558Z","277ACAC128203005","0","147","481F","1140346","2","16","1140589","0e","0","001677912df5cc0e0011676d00116670481f5b020011667001ba93020011667a01ba76020011667a012d93020011667a481f93020011668393287602ffffff","2021-04-05T18:42:03.558Z","HELIUM","14"
